codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
85737,PRSDG,***,AVIAO,BOEING,737-33A,B733,JATO,BIMOTOR,62822.0,62822.0,153.0,1991.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,EDUARDO GOMES,DECOLAGEM,***,NENHUM,0.0,85737,85737,85737,85737,INCIDENTE,-15.87111111111,-47.91861111111,BRASILIA,DF,BRASIL,SBBR,14/10/2024,15:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85735,PTRNS,***,AVIAO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,P28T,PISTAO,MONOMOTOR,1315.0,1315.0,4.0,1981.0,BRASIL,BRASIL,AVIAO,***,DEPUTADO LUIS EDUARDO MAGALHAES,SANTA MARIA,CRUZEIRO,PRIVADA,NENHUM,0.0,85735,85735,85735,85735,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,09/10/2024,12:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85734,PRSDC,***,AVIAO,CESSNA AIRCRAFT,182E,C182,PISTAO,MONOMOTOR,1270.0,1270.0,4.0,1962.0,BRASIL,BRASIL,AVIAO,***,SANTOS DUMONT,SANTOS DUMONT,CRUZEIRO,***,SUBSTANCIAL,0.0,85734,85734,85734,85734,ACIDENTE,-25.54027777777,-48.53111111111,PARANAGUA,PR,BRASIL,SSPG,12/10/2024,17:30:00,SIM,ATIVA,A-146/CENIPA/2024,NAO,,0,1,NAO
85733,PRAXX,***,AVIAO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290.0,52290.0,125.0,2013.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,SENADOR NILO COELHO,CRUZEIRO,REGULAR,NENHUM,0.0,85733,85733,85733,85733,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,11/10/2024,11:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85732,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,DEPUTADO LUIS EDUARDO MAGALHAES,TANCREDO NEVES,POUSO,***,NENHUM,0.0,85732,85732,85732,85732,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,SBCF,12/10/2024,03:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85731,PRSDL,***,AVIAO,BOEING,737-3S3,B733,JATO,BIMOTOR,63276.0,63276.0,6.0,1988.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,SUBIDA,***,NENHUM,0.0,85731,85731,85731,85731,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,FAER,11/10/2024,15:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85730,PRXBI,***,AVIAO,AIRBUS,A320,A320,,BIMOTOR,73500.0,73500.0,0.0,2022.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,CONGONHAS,APROXIMACAO FINAL,REGULAR,NENHUM,0.0,85730,85730,85730,85730,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,11/10/2024,20:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85729,PRYSF,***,AVIAO,AIRBUS,A320-251N,A20N,***,***,77000.0,77000.0,,2019.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,VIRACOPOS,DECOLAGEM,REGULAR,LEVE,0.0,85729,85729,85729,85729,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,08/10/2024,06:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85728,PSGPD,***,AVIAO,BOEING,737-8 MAX,737,JATO,BIMOTOR,82190.0,82190.0,0.0,2018.0,BRASIL,BRASIL,AVIAO,***,CATARATAS,ANTONIO CARLOS JOBIM / GALEAO,DESCIDA,REGULAR,LEVE,0.0,85728,85728,85728,85728,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,FAER,11/10/2024,18:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85727,PTFEL,***,***,CESSNA AIRCRAFT,525,C525,,BIMOTOR,4717.0,4717.0,,,BRASIL,BRASIL,***,***,AMERICANA,ANGRA DOS REIS,POUSO,PRIVADA,SUBSTANCIAL,0.0,85727,85727,85727,85727,ACIDENTE,-22.97527777777,-44.30722222222,ANGRA DOS REIS,RJ,BRASIL,SDAG,12/10/2024,14:15:00,SIM,ATIVA,A-145/CENIPA/2024,NAO,,0,1,SIM
85726,PRUEA,***,HELICOPTERO,EUROCOPTER,BK 117 C-2,EC45,TURBOEIXO,BIMOTOR,3585.0,3585.0,,,BRASIL,BRASIL,HELICOPTERO,***,FORA DE AERODROMO,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,CRUZEIRO,POLICIAL,DESTRUIDA,6.0,85726,85726,85726,85726,ACIDENTE,-20.36583333333,-43.54055555555,OURO PRETO,MG,BRASIL,FAER,11/10/2024,20:00:00,SIM,ATIVA,A-144/CENIPA/2024,NAO,,0,1,NAO
85725,PSGPG,***,AVIAO,BOEING,737-8 MAX,B38M,JATO,BIMOTOR,82190.0,82190.0,0.0,2018.0,BRASIL,BRASIL,AVIAO,***,MINISTRO VICTOR KONDER,ANTONIO CARLOS JOBIM / GALEAO,ESTACIONAMENTO,REGULAR,NENHUM,0.0,85725,85725,85725,85725,INCIDENTE,-26.87861111111,-48.65083333333,NAVEGANTES,SC,BRASIL,SBNF,11/10/2024,00:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85724,PRJAR,***,HELICOPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,12020.0,12020.0,21.0,2011.0,BRASIL,BRASIL,HELICOPTERO,***,JACAREPAGUA,FORA DE AERODROMO,CRUZEIRO,TAXI AEREO,NENHUM,0.0,85724,85724,85724,85724,INCIDENTE,,,RIO DE JANEIRO,RJ,BRASIL,FAER,07/10/2024,11:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85723,PSSLR,***,***,AIR TRACTOR,AT-502B,AT5T,,MONOMOTOR,3629.0,3629.0,,,BRASIL,BRASIL,***,***,FORA DE AERODROMO,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,CRUZEIRO,***,DESTRUIDA,1.0,85723,85723,85723,85723,ACIDENTE,-20.38222222222,-43.51861111111,OURO PRETO,MG,BRASIL,FAER,11/10/2024,18:10:00,SIM,ATIVA,A-143/CENIPA/2024,NAO,,0,1,NAO
85722,PRMHJ,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2007.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR JOSE RICHA,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,REGULAR,NENHUM,0.0,85722,85722,85722,85722,INCIDENTE,-23.33027777777,-51.13666666666,LONDRINA,PR,BRASIL,SBLO,09/09/2024,15:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85721,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,TANCREDO NEVES,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,***,NENHUM,0.0,85721,85721,85721,85721,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,10/10/2024,04:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85719,PRPDW,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT75,***,SEM TRACAO,22500.0,22500.0,0.0,2007.0,BRASIL,BRASIL,AVIAO,***,CONGONHAS,LEITE LOPES,DECOLAGEM,REGULAR,NENHUM,0.0,85719,85719,85719,85719,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,13/10/2024,13:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85718,PRSDU,***,AVIAO,BOEING,737-4B6,B734,JATO,BIMOTOR,68038.0,68038.0,0.0,0.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,GOVERNADOR ANDRE FRANCO MONTORO,SUBIDA,***,NENHUM,0.0,85718,85718,85718,85718,INCIDENTE,-23.43555555555,-46.47305555555,BRASILIA,DF,BRASIL,FAER,11/10/2024,04:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85717,PRSDF,***,AVIAO,BOEING COMPANY,737-3H6,B733,JATO,BIMOTOR,59193.0,59193.0,8.0,0.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,GUARARAPES - GILBERTO FREYRE,SUBIDA,***,NENHUM,0.0,85717,85717,85717,85717,INCIDENTE,-8.126388888888,-34.92277777777,SAO PAULO,SP,BRASIL,FAER,10/10/2024,13:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85716,PRYSF,***,AVIAO,AIRBUS,A320-251N,A20N,***,***,77000.0,77000.0,,2019.0,BRASIL,BRASIL,AVIAO,***,JOAO CORREA DA ROCHA,TANCREDO NEVES,SUBIDA,REGULAR,NENHUM,0.0,85716,85716,85716,85716,INCIDENTE,-5.368055555555,-49.13805555555,MARABA,PA,BRASIL,SBMA,10/10/2024,09:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85715,PRSDL,***,AVIAO,BOEING,737-3S3,B733,JATO,BIMOTOR,63276.0,63276.0,6.0,1988.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,ESTACIONAMENTO,***,NENHUM,0.0,85715,85715,85715,85715,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,10/10/2024,04:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85714,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85714,85714,85714,85714,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,10/10/2024,04:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85713,PPWSA,***,AVIAO,BOEING,B737-4Q8,B734,***,SEM TRACAO,68038.0,68038.0,0.0,1994.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85713,85713,85713,85713,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,FAER,09/10/2024,04:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85712,PRSDQ,***,AVIAO,BOEING,737-3M8,B733,JATO,BIMOTOR,63276.0,63276.0,157.0,1989.0,BRASIL,BRASIL,AVIAO,***,TANCREDO NEVES,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85712,85712,85712,85712,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,10/10/2024,05:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85711,PRSDU,***,AVIAO,BOEING,737-4B6,B734,JATO,BIMOTOR,68038.0,68038.0,0.0,0.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,PRESIDENTE JUSCELINO KUBITSCHEK,ESTACIONAMENTO,***,NENHUM,0.0,85711,85711,85711,85711,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,10/10/2024,06:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85709,PRSDF,***,AVIAO,BOEING COMPANY,737-3H6,B733,JATO,BIMOTOR,59193.0,59193.0,8.0,0.0,BRASIL,BRASIL,AVIAO,***,TANCREDO NEVES,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85709,85709,85709,85709,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,09/10/2024,04:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85708,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,SANTA GENOVEVA/GOIANIA,CRUZEIRO,***,NENHUM,0.0,85708,85708,85708,85708,INCIDENTE,-16.6325,-49.22111111111,GOIANIA,GO,BRASIL,FAER,09/10/2024,07:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85707,PTMXI,***,AVIAO,AIRBUS,A321-231,A321,JATO,BIMOTOR,89000.0,89000.0,232.0,2011.0,BRASIL,BRASIL,AVIAO,***,HERCILIO LUZ,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85707,85707,85707,85707,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,02/10/2024,20:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85705,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,DEPUTADO LUIS EDUARDO MAGALHAES,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85705,85705,85705,85705,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,08/10/2024,04:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85704,PRSDL,***,AVIAO,BOEING,737-3S3,B733,JATO,BIMOTOR,63276.0,63276.0,6.0,1988.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85704,85704,85704,85704,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,08/10/2024,04:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85703,PRSLH,***,***,BOEING COMPANY,737-86N,B738,,BIMOTOR,79000.0,79000.0,,,BRASIL,BRASIL,***,***,TANCREDO NEVES,PINTO MARTINS,DECOLAGEM,***,NENHUM,0.0,85703,85703,85703,85703,INCIDENTE,-19.62444444444,-43.97194444444,CONFINS,MG,BRASIL,SBCF,08/10/2024,12:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85702,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,DEPUTADO LUIS EDUARDO MAGALHAES,DESCIDA,***,NENHUM,0.0,85702,85702,85702,85702,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,FAER,04/10/2024,16:43:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85701,PRSLH,***,***,BOEING COMPANY,737-86N,B738,,BIMOTOR,79000.0,79000.0,,,BRASIL,BRASIL,***,***,TANCREDO NEVES,PINTO MARTINS,APROXIMACAO FINAL,***,NENHUM,0.0,85701,85701,85701,85701,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,SBFZ,02/10/2024,11:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85700,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85700,85700,85700,85700,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,NCAD,04/10/2024,05:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85699,PRSDV,***,AVIAO,BOEING,737-4Q8,B734,JATO,BIMOTOR,68038.0,68038.0,,,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85699,85699,85699,85699,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,02/10/2024,05:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85698,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,TANCREDO NEVES,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,***,NENHUM,0.0,85698,85698,85698,85698,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,05/10/2024,05:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85697,PRGXD,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,199.0,2013.0,BRASIL,BRASIL,AVIAO,***,MINISTRO VICTOR KONDER,CONGONHAS,PUSHBACK,REGULAR,NENHUM,0.0,85697,85697,85697,85697,INCIDENTE,-26.87861111111,-48.65083333333,NAVEGANTES,SC,BRASIL,SBNF,06/10/2024,16:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85696,PRSDQ,***,AVIAO,BOEING,737-3M8,B733,JATO,BIMOTOR,63276.0,63276.0,157.0,1989.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,PRESIDENTE JUSCELINO KUBITSCHEK,APROXIMACAO FINAL,***,NENHUM,0.0,85696,85696,85696,85696,INCIDENTE,-15.87111111111,-47.91861111111,BRASILIA,DF,BRASIL,SBBR,04/10/2024,07:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85695,PRSDG,***,AVIAO,BOEING,737-33A,B733,JATO,BIMOTOR,62822.0,62822.0,153.0,1991.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85695,85695,85695,85695,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,04/10/2024,05:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85694,PRSDL,***,AVIAO,BOEING,737-3S3,B733,JATO,BIMOTOR,63276.0,63276.0,6.0,1988.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85694,85694,85694,85694,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,04/10/2024,04:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85693,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,***,NENHUM,0.0,85693,85693,85693,85693,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,02/10/2024,04:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85692,PRSDL,***,AVIAO,BOEING,737-3S3,B733,JATO,BIMOTOR,63276.0,63276.0,6.0,1988.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85692,85692,85692,85692,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,FAER,02/10/2024,04:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85691,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,SANTA GENOVEVA/GOIANIA,POUSO,***,NENHUM,0.0,85691,85691,85691,85691,INCIDENTE,-16.6325,-49.22111111111,GOIANIA,GO,BRASIL,FAER,01/10/2024,08:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85690,PRSDG,***,AVIAO,BOEING,737-33A,B733,JATO,BIMOTOR,62822.0,62822.0,153.0,1991.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,***,NENHUM,0.0,85690,85690,85690,85690,INCIDENTE,-23.43555555555,-46.47305555555,BRASILIA,DF,BRASIL,SBBR,02/10/2024,06:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85689,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,GOVERNADOR ANDRE FRANCO MONTORO,DESCIDA,***,NENHUM,0.0,85689,85689,85689,85689,INCIDENTE,-23.43555555555,-46.47305555555,SAO PAULO,SP,BRASIL,FAER,04/10/2024,04:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85688,PRRLD,***,AVIAO,CIRRUS,SR22,SR22,PISTAO,MONOMOTOR,1633.0,1633.0,5.0,2013.0,BRASIL,BRASIL,AVIAO,***,CAMPO DE MARTE - SP,BACACHERI,POUSO,PRIVADA,NENHUM,0.0,85688,85688,85688,85688,INCIDENTE,-25.40333333333,-49.23361111111,CURITIBA,PR,BRASIL,SBBI,08/10/2024,14:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85678,PRSDG,***,AVIAO,BOEING,737-33A,B733,JATO,BIMOTOR,62822.0,62822.0,153.0,1991.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,GOVERNADOR ANDRE FRANCO MONTORO,DECOLAGEM,***,NENHUM,0.0,85678,85678,85678,85678,INCIDENTE,-15.87111111111,-47.91861111111,BRASILIA,DF,BRASIL,SBBR,10/10/2024,04:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85677,PRSDG,***,AVIAO,BOEING,737-33A,B733,JATO,BIMOTOR,62822.0,62822.0,153.0,1991.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,GOVERNADOR ANDRE FRANCO MONTORO,CRUZEIRO,***,NENHUM,0.0,85677,85677,85677,85677,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,FAER,10/10/2024,07:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85676,PRGUC,***,AVIAO,BOEING,737-8EH,B738,JATO,BIMOTOR,70533.0,70533.0,193.0,2010.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JOAO BATISTA FIGUEIREDO,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,REGULAR,LEVE,0.0,85676,85676,85676,85676,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,30/09/2024,17:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85675,PRSLU,***,AVIAO,BOEING,737-4Y0,B734,JATO,BIMOTOR,68038.0,68038.0,5.0,1992.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,DEPUTADO LUIS EDUARDO MAGALHAES,CRUZEIRO,***,NENHUM,0.0,85675,85675,85675,85675,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,FAER,08/10/2024,09:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85674,PRSDT,***,AVIAO,BOEING,737-4B6,B734,JATO,BIMOTOR,65990.0,65990.0,,1994.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR ANDRE FRANCO MONTORO,DEPUTADO LUIS EDUARDO MAGALHAES,CRUZEIRO,***,NENHUM,0.0,85674,85674,85674,85674,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,FAER,09/10/2024,09:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85673,PRAQN,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,23000.0,23000.0,75.0,2013.0,BRASIL,BRASIL,AVIAO,***,RONDONOPOLIS,VIRACOPOS,SUBIDA,REGULAR,NENHUM,0.0,85673,85673,85673,85673,INCIDENTE,-15.65,-56.1175,RONDONOPOLIS,MT,BRASIL,FAER,04/10/2024,00:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85672,PPFBY,***,AVIAO,AERO BOERO,AB-115,AB11,PISTAO,MONOMOTOR,770.0,770.0,2.0,1987.0,BRASIL,BRASIL,AVIAO,***,PROFESSOR URBANO ERNESTO STUMPF,PROFESSOR URBANO ERNESTO STUMPF,DECOLAGEM,INSTRUCAO,NENHUM,0.0,85672,85672,85672,85672,INCIDENTE,-23.22388888888,-44.72333333333,PARATY,RJ,BRASIL,SDTK,02/10/2024,14:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85670,PTNTU,***,AVIAO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PISTAO,MONOMOTOR,1157.0,1157.0,4.0,1978.0,BRASIL,BRASIL,AVIAO,***,Umberto Modiano,CAMPO DE MARTE - SP,CRUZEIRO,PRIVADA,NENHUM,0.0,85670,85670,85670,85670,INCIDENTE,-23.06861111111,-43.39166666666,RIO DE JANEIRO,RJ,BRASIL,FAER,06/10/2024,15:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
85669,PRVMI,***,AVIAO,CIRRUS DESIGN,SR22,SR22,PISTAO,MONOMOTOR,1633.0,1633.0,5.0,2013.0,BRASIL,BRASIL,AVIAO,***,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,VICOSA,CRUZEIRO,PRIVADA,LEVE,0.0,85669,85669,85669,85669,INCIDENTE,-20.35,-43.51666666666,OURO PRETO,MG,BRASIL,FAER,04/10/2024,18:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
